student_id,fee_submission_date,day_of_month
72,2024-07-18,18
39,2024-03-30,30
18,2022-05-04,4
59,2024-03-20,20
76,2024-03-11,11
27,2024-07-15,15
15,2024-12-06,6
64,2022-11-02,2
55,2024-03-20,20
10,2022-12-27,27
67,2022-02-15,15
20,2022-05-04,4
7,2022-02-17,17
38,2023-03-10,10
29,2022-12-25,25
18,2024-04-12,12
24,2024-07-08,8
38,2022-10-14,14
38,2024-06-15,15
12,2023-10-05,5
100,2024-04-22,22
51,2024-05-15,15
40,2023-05-29,29
12,2022-09-06,6
79,2022-11-13,13
8,2024-05-08,8
55,2023-09-02,2
72,2024-11-07,7
75,2024-01-30,30
32,2022-03-07,7
23,2022-04-19,19
2,2022-10-29,29
95,2024-08-20,20
58,2022-08-19,19
78,2023-06-04,4
56,2024-11-07,7
49,2023-12-29,29
75,2023-01-22,22
64,2024-12-03,3
39,2023-06-07,7
62,2023-08-26,26
63,2024-01-30,30
39,2023-05-01,1
19,2024-01-22,22
31,2024-04-17,17
40,2022-07-29,29
66,2023-02-02,2
49,2022-02-25,25
20,2022-02-17,17
81,2022-12-03,3
60,2023-05-01,1
69,2022-06-12,12
83,2023-05-26,26
61,2023-10-04,4
65,2023-02-26,26
66,2023-03-04,4
84,2022-10-05,5
52,2024-10-14,14
45,2024-12-06,6
12,2022-01-10,10
100,2023-09-30,30
77,2022-03-11,11
91,2022-08-29,29
96,2024-06-15,15
98,2022-11-02,2
65,2024-01-27,27
66,2023-10-27,27
16,2023-11-25,25
46,2024-10-14,14
13,2023-03-04,4
81,2024-03-20,20
12,2022-12-03,3
99,2024-01-05,5
84,2024-11-30,30
59,2024-05-05,5
47,2023-09-30,30
95,2023-04-01,1
21,2023-09-02,2
73,2024-01-20,20
27,2023-05-16,16
48,2023-09-02,2
77,2022-04-20,20
25,2023-06-06,6
56,2023-05-16,16
17,2022-03-07,7
18,2024-06-15,15
18,2024-06-29,29
14,2024-07-14,14
66,2022-01-05,5
30,2022-11-02,2
53,2024-09-25,25
4,2024-07-15,15
62,2024-03-07,7
26,2024-01-27,27
86,2024-03-11,11
1,2023-07-23,23
96,2023-06-20,20
71,2024-06-15,15
12,2023-04-22,22
46,2023-01-31,31
6,2022-02-17,17
10,2024-03-20,20
29,2024-04-17,17
54,2023-07-24,24
55,2024-05-05,5
75,2022-12-27,27
5,2023-01-23,23
9,2022-10-09,9
73,2024-01-30,30
15,2024-07-14,14
58,2022-12-28,28
98,2021-12-16,16
1,2024-11-07,7
85,2024-01-30,30
64,2023-12-06,6
43,2024-11-30,30
23,2022-07-26,26
11,2023-05-02,2
52,2023-08-23,23
35,2023-06-06,6
71,2022-12-28,28
33,2022-02-28,28
64,2023-04-01,1
32,2022-08-09,9
81,2024-05-15,15
34,2023-08-11,11
30,2023-05-26,26
63,2024-11-30,30
93,2022-03-24,24
42,2023-02-26,26
57,2024-03-11,11
48,2022-02-15,15
51,2024-03-20,20
66,2022-11-13,13
87,2023-07-29,29
83,2023-08-23,23
63,2024-05-02,2
48,2022-02-25,25
21,2024-04-17,17
1,2024-07-08,8
92,2022-08-16,16
40,2024-01-06,6
68,2022-09-06,6
32,2023-05-02,2
33,2023-05-26,26
53,2023-10-21,21
80,2023-04-21,21
82,2023-10-21,21
14,2022-08-19,19
35,2024-04-17,17
45,2024-03-11,11
5,2023-09-09,9
59,2023-01-24,24
86,2022-08-29,29
29,2023-07-17,17
95,2024-01-06,6
62,2023-10-04,4
88,2023-01-24,24
35,2023-02-02,2
6,2024-01-27,27
17,2022-07-23,23
47,2022-03-11,11
51,2023-09-09,9
12,2023-12-29,29
80,2022-01-16,16
69,2022-06-12,12
43,2023-07-23,23
6,2024-04-12,12
87,2024-08-12,12
46,2023-04-21,21
12,2022-08-16,16
20,2023-04-05,5
85,2024-05-08,8
76,2022-02-24,24
17,2023-08-27,27
75,2024-09-11,11
9,2023-07-17,17
64,2023-06-06,6
54,2024-07-08,8
20,2022-01-16,16
79,2023-10-10,10
14,2024-05-04,4
69,2024-07-10,10
44,2023-06-20,20
4,2024-07-15,15
27,2024-03-30,30
3,2024-04-12,12
96,2024-03-02,2
84,2023-11-13,13
59,2022-02-15,15
70,2023-11-13,13
45,2024-03-11,11
97,2024-05-03,3
97,2023-09-09,9
96,2023-02-16,16
29,2024-01-22,22
32,2022-12-29,29
43,2024-01-20,20
67,2023-04-22,22
30,2022-09-28,28
78,2023-07-17,17
49,2022-04-20,20
13,2023-01-24,24
5,2022-12-25,25
2,2023-05-02,2
54,2024-01-27,27
45,2023-06-06,6
43,2023-01-27,27
24,2024-05-03,3
51,2024-05-28,28
74,2023-07-23,23
93,2022-02-24,24
75,2023-01-12,12
60,2022-01-05,5
63,2024-05-28,28
63,2024-07-10,10
29,2024-06-12,12
61,2023-08-23,23
9,2023-10-05,5
82,2023-07-24,24
17,2024-11-23,23
99,2024-11-18,18
57,2023-07-29,29
49,2022-06-25,25
77,2022-03-11,11
78,2023-08-23,23
77,2022-02-15,15
95,2024-08-20,20
34,2024-09-11,11
84,2023-02-01,1
18,2022-10-14,14
62,2022-06-30,30
4,2023-04-22,22
62,2024-11-18,18
61,2024-11-30,30
12,2022-10-09,9
33,2022-10-13,13
33,2023-08-11,11
11,2024-05-28,28
67,2023-05-26,26
46,2023-07-29,29
16,2024-01-30,30
56,2024-01-05,5
30,2024-03-11,11
39,2024-07-18,18
80,2023-07-29,29
96,2023-07-23,23
38,2022-10-14,14
10,2024-09-12,12
67,2022-08-08,8
56,2022-11-02,2
79,2024-09-21,21
6,2022-06-30,30
2,2022-03-24,24
81,2024-07-18,18
64,2023-11-13,13
23,2024-01-06,6
11,2024-12-03,3
3,2024-04-12,12
56,2023-04-05,5
28,2024-01-06,6
63,2022-06-12,12
6,2022-10-09,9
72,2023-10-26,26
22,2024-09-12,12
9,2024-03-25,25
53,2024-09-21,21
67,2024-03-19,19
62,2024-03-19,19
71,2023-02-26,26
83,2023-11-13,13
1,2024-12-06,6
84,2024-01-30,30
46,2024-03-20,20
48,2023-07-29,29
52,2022-08-08,8
81,2022-08-19,19
76,2024-03-20,20
27,2022-07-19,19
56,2022-02-11,11
99,2024-03-26,26
18,2024-11-23,23
63,2024-07-18,18
98,2021-12-13,13
66,2024-09-04,4
33,2022-12-30,30
18,2022-02-28,28
60,2023-04-05,5
46,2024-01-05,5
85,2023-05-16,16
68,2022-01-10,10
23,2023-02-01,1
69,2022-02-21,21
7,2024-06-12,12
96,2024-12-06,6
32,2024-05-03,3
66,2022-10-05,5
44,2022-07-29,29
3,2022-12-09,9
38,2024-10-29,29
65,2023-04-25,25
12,2022-07-28,28
8,2023-05-26,26
1,2023-10-21,21
14,2023-12-06,6
36,2023-04-25,25
78,2023-06-27,27
25,2024-05-04,4
79,2022-08-29,29
53,2023-02-16,16
13,2023-01-22,22
32,2023-04-22,22
15,2024-01-30,30
98,2022-12-28,28
62,2023-03-09,9
18,2023-09-02,2
98,2022-09-28,28
55,2023-09-02,2
87,2023-02-16,16
49,2022-05-04,4
83,2023-08-27,27
79,2023-04-21,21
75,2022-09-28,28
21,2023-08-31,31
59,2023-08-23,23
52,2024-04-17,17
59,2022-02-15,15
82,2023-06-04,4
94,2023-01-10,10
33,2022-07-26,26
11,2022-03-11,11
45,2024-05-15,15
72,2022-02-15,15
45,2023-07-29,29
97,2024-06-29,29
48,2023-06-27,27
51,2022-08-18,18
64,2023-04-14,14
41,2024-07-10,10
34,2024-01-05,5
94,2024-07-08,8
70,2023-03-09,9
39,2022-11-02,2
86,2023-08-23,23
37,2024-09-12,12
17,2023-07-24,24
29,2023-08-11,11
10,2022-02-15,15
55,2023-11-11,11
24,2022-08-18,18
99,2022-06-25,25
23,2022-12-29,29
11,2023-10-10,10
13,2023-06-04,4
53,2024-05-03,3
48,2022-02-28,28
30,2023-03-10,10
43,2023-04-21,21
37,2022-06-23,23
72,2024-07-08,8
66,2022-06-24,24
79,2024-06-15,15
18,2024-07-06,6
92,2023-09-02,2
3,2023-03-03,3
42,2024-06-15,15
7,2024-03-20,20
55,2024-03-26,26
65,2022-07-27,27
7,2023-05-01,1
22,2023-10-21,21
55,2023-06-07,7
87,2021-12-17,17
16,2022-07-23,23
13,2024-03-26,26
97,2023-09-30,30
53,2022-06-30,30
75,2022-07-27,27
42,2023-08-11,11
73,2022-08-09,9
11,2023-01-10,10
23,2023-08-26,26
71,2022-12-25,25
74,2024-01-05,5
100,2022-11-01,1
69,2023-08-11,11
15,2024-06-12,12
31,2023-03-16,16
46,2023-02-16,16
10,2024-08-13,13
45,2023-07-29,29
32,2024-10-14,14
36,2022-07-19,19
94,2022-07-28,28
20,2023-05-26,26
50,2022-08-09,9
7,2023-01-10,10
71,2024-05-05,5
95,2022-12-09,9
85,2024-09-04,4
2,2022-08-09,9
28,2024-03-02,2
19,2024-10-14,14
51,2024-05-03,3
91,2024-01-05,5
47,2024-03-19,19
74,2024-04-12,12
50,2023-07-23,23
80,2022-07-23,23
80,2024-07-18,18
65,2024-06-15,15
68,2024-05-03,3
82,2024-03-25,25
45,2024-06-12,12
56,2022-01-05,5
41,2024-05-05,5
16,2024-03-11,11
89,2024-07-08,8
21,2021-12-13,13
27,2022-12-09,9
5,2024-03-07,7
36,2023-04-26,26
89,2023-03-16,16
24,2023-09-09,9
43,2024-04-12,12
61,2022-03-07,7
89,2023-08-26,26
47,2022-12-27,27
64,2024-04-12,12
6,2024-02-26,26
17,2024-12-06,6
20,2022-12-25,25
76,2024-06-15,15
61,2023-07-29,29
47,2022-08-11,11
30,2023-07-29,29
26,2022-06-12,12
68,2024-11-23,23
98,2022-08-29,29
47,2023-08-24,24
8,2022-06-25,25
3,2024-03-20,20
24,2022-07-26,26
73,2023-07-17,17
39,2023-04-21,21
58,2023-09-02,2
75,2024-09-11,11
33,2024-01-06,6
58,2021-12-13,13
100,2023-04-25,25
50,2023-07-29,29
85,2022-04-16,16
1,2024-10-14,14
85,2023-06-06,6
49,2024-06-15,15
16,2022-08-29,29
44,2023-04-01,1
90,2024-07-14,14
82,2022-08-16,16
79,2024-03-20,20
26,2021-12-13,13
90,2024-01-06,6
41,2022-03-07,7
100,2024-01-20,20
51,2022-10-13,13
83,2022-01-05,5
15,2023-08-26,26
87,2022-09-28,28
6,2022-11-02,2
24,2022-06-12,12
26,2024-08-12,12
53,2022-02-25,25
42,2022-05-04,4
45,2021-12-17,17
53,2023-02-02,2
25,2022-02-25,25
41,2022-04-19,19
75,2024-11-18,18
52,2021-12-13,13
87,2022-06-30,30
69,2022-12-27,27
76,2023-06-15,15
9,2022-02-21,21
21,2022-06-24,24
96,2022-08-09,9
31,2022-07-23,23
43,2023-08-23,23
39,2022-06-12,12
56,2023-04-14,14
41,2023-05-01,1
66,2024-10-14,14
1,2023-06-06,6
97,2023-06-15,15
90,2024-01-20,20
22,2024-05-02,2
8,2023-04-05,5
59,2022-11-02,2
94,2022-09-10,10
71,2024-01-30,30
60,2022-07-27,27
53,2024-05-03,3
72,2023-12-29,29
80,2024-07-18,18
100,2023-04-05,5
45,2024-04-17,17
11,2022-12-28,28
60,2022-10-13,13
91,2024-08-20,20
89,2022-04-20,20
31,2022-12-27,27
26,2022-02-25,25
38,2021-12-16,16
93,2023-09-09,9
68,2023-04-25,25
85,2024-07-18,18
46,2023-08-23,23
86,2023-05-01,1
7,2022-06-12,12
98,2023-02-26,26
78,2022-10-29,29
75,2023-10-10,10
11,2024-07-18,18
58,2022-10-13,13
86,2024-09-09,9
88,2022-05-04,4
66,2023-01-12,12
15,2022-10-09,9
23,2024-07-15,15
58,2022-11-13,13
78,2024-09-09,9
55,2022-07-29,29
12,2023-03-03,3
82,2024-04-12,12
81,2022-12-27,27
79,2021-12-17,17
80,2022-10-05,5
31,2022-12-29,29
83,2023-05-26,26
13,2022-01-16,16
99,2022-02-15,15
47,2022-04-19,19
14,2024-07-06,6
30,2023-08-27,27
42,2022-06-23,23
67,2023-05-02,2
3,2023-02-16,16
76,2022-06-30,30
74,2024-03-02,2
31,2021-12-17,17
12,2024-12-03,3
86,2022-04-20,20
40,2023-05-26,26
53,2023-06-20,20
79,2022-01-10,10
54,2023-04-26,26
91,2022-11-01,1
31,2023-06-07,7
34,2023-07-23,23
86,2024-03-11,11
53,2023-09-09,9
74,2022-12-28,28
43,2022-05-04,4
91,2022-12-27,27
78,2022-02-21,21
80,2022-05-04,4
30,2022-04-19,19
76,2022-08-09,9
84,2024-05-02,2
47,2024-05-28,28
34,2023-06-20,20
41,2022-12-30,30
41,2022-09-06,6
91,2023-12-29,29
25,2024-03-26,26
68,2022-01-05,5
84,2022-07-20,20
46,2024-03-11,11
35,2022-08-29,29
39,2023-04-21,21
60,2023-07-24,24
35,2022-06-12,12
74,2022-03-24,24
76,2024-04-17,17
68,2022-08-16,16
7,2022-07-26,26
68,2024-08-12,12
10,2023-05-16,16
86,2024-10-29,29
20,2022-01-05,5
39,2024-09-09,9
82,2022-04-20,20
56,2022-02-15,15
58,2024-06-15,15
25,2022-08-08,8
64,2024-12-03,3
15,2023-10-10,10
60,2022-10-09,9
46,2023-02-01,1
5,2022-12-03,3
1,2022-06-30,30
65,2024-03-11,11
38,2023-01-17,17
89,2023-10-27,27
24,2022-04-20,20
15,2024-03-02,2
14,2023-07-07,7
35,2022-01-10,10
3,2022-12-29,29
52,2024-05-05,5
91,2022-06-30,30
79,2023-01-17,17
14,2022-11-01,1
44,2024-01-30,30
49,2022-04-12,12
1,2023-08-24,24
30,2022-12-04,4
100,2023-05-16,16
27,2023-05-16,16
1,2022-10-09,9
2,2022-11-01,1
28,2023-09-30,30
86,2024-11-07,7
67,2022-07-19,19
31,2024-08-31,31
22,2024-03-07,7
77,2023-10-05,5
78,2023-01-23,23
23,2024-05-02,2
55,2024-03-07,7
45,2022-08-18,18
65,2024-10-14,14
87,2021-12-13,13
33,2022-07-26,26
49,2022-08-29,29
20,2022-03-11,11
98,2023-07-23,23
96,2024-05-04,4
9,2023-01-24,24
6,2023-03-16,16
70,2022-08-16,16
37,2022-08-18,18
97,2024-01-06,6
81,2022-09-28,28
5,2022-02-24,24
99,2024-03-20,20
23,2024-07-06,6
52,2023-02-26,26
63,2023-02-02,2
21,2023-01-31,31
18,2024-11-07,7
81,2024-10-29,29
73,2023-03-04,4
25,2022-04-19,19
16,2023-04-01,1
33,2024-06-29,29
89,2023-09-09,9
44,2024-07-10,10
12,2023-04-03,3
64,2023-11-20,20
29,2024-03-20,20
57,2023-01-12,12
6,2024-04-12,12
24,2024-09-04,4
65,2024-09-11,11
15,2023-05-29,29
24,2023-08-23,23
20,2023-08-23,23
90,2022-12-28,28
54,2022-08-19,19
68,2024-03-20,20
64,2023-04-01,1
26,2023-08-27,27
59,2023-10-26,26
19,2024-11-18,18
99,2023-07-24,24
41,2022-04-20,20
60,2022-07-23,23
59,2024-09-25,25
31,2023-04-22,22
63,2024-04-12,12
21,2024-06-29,29
1,2022-08-11,11
6,2024-07-06,6
39,2024-08-13,13
23,2024-11-18,18
82,2023-09-30,30
24,2022-02-24,24
50,2022-07-20,20
29,2022-03-07,7
77,2024-08-31,31
44,2022-07-20,20
61,2024-11-18,18
37,2024-07-10,10
9,2022-07-28,28
88,2022-02-15,15
83,2022-12-25,25
54,2023-08-24,24
12,2023-05-01,1
24,2024-07-14,14
50,2024-03-20,20
100,2022-12-27,27
52,2024-01-30,30
85,2024-01-30,30
68,2024-03-11,11
82,2024-05-15,15
12,2024-05-28,28
5,2023-06-06,6
5,2022-02-28,28
17,2023-04-03,3
49,2023-04-21,21
34,2024-08-20,20
83,2023-03-10,10
34,2022-01-05,5
64,2023-07-07,7
43,2024-09-25,25
56,2023-09-30,30
16,2023-11-20,20
65,2022-12-29,29
16,2022-01-10,10
68,2024-03-26,26
57,2024-07-06,6
48,2022-01-16,16
67,2022-02-17,17
59,2023-04-25,25
14,2024-03-20,20
86,2024-05-04,4
29,2023-08-26,26
18,2022-05-04,4
70,2022-07-26,26
90,2024-03-11,11
69,2024-06-15,15
78,2024-08-23,23
5,2024-01-05,5
76,2023-12-06,6
92,2023-04-01,1
51,2022-02-15,15
65,2023-03-04,4
26,2023-03-09,9
51,2023-10-04,4
77,2023-10-04,4
55,2023-06-27,27
23,2022-08-16,16
12,2024-12-03,3
40,2024-08-31,31
84,2024-09-21,21
36,2023-10-26,26
79,2024-07-14,14
48,2022-04-16,16
40,2022-11-02,2
30,2022-12-27,27
44,2022-04-16,16
6,2023-04-03,3
80,2023-03-09,9
82,2022-08-11,11
7,2024-09-11,11
20,2023-05-26,26
78,2022-10-09,9
26,2022-09-06,6
22,2024-05-02,2
91,2024-02-26,26
82,2024-09-12,12
7,2023-08-23,23
62,2022-11-02,2
67,2022-04-20,20
94,2024-04-22,22
2,2022-10-09,9
70,2022-11-13,13
88,2024-03-25,25
91,2022-01-10,10
86,2023-07-24,24
46,2024-03-20,20
35,2024-04-12,12
55,2024-12-03,3
8,2022-07-27,27
7,2023-06-20,20
69,2024-08-23,23
50,2023-01-31,31
61,2024-03-20,20
66,2022-02-28,28
19,2022-12-30,30
14,2023-10-26,26
29,2024-09-21,21
92,2024-01-06,6
47,2023-09-30,30
77,2022-10-08,8
91,2024-11-07,7
92,2022-06-23,23
38,2022-07-27,27
84,2024-01-20,20
92,2024-07-14,14
90,2022-09-10,10
77,2022-11-02,2
44,2023-01-10,10
25,2024-07-08,8
92,2024-07-06,6
1,2022-10-09,9
54,2024-08-31,31
17,2022-02-17,17
61,2024-10-14,14
82,2023-12-06,6
9,2022-04-16,16
92,2024-05-15,15
88,2024-05-08,8
39,2023-06-15,15
78,2022-01-10,10
75,2023-10-10,10
66,2023-09-02,2
84,2023-08-23,23
62,2022-11-02,2
57,2024-01-27,27
70,2024-08-23,23
60,2023-10-27,27
81,2024-09-04,4
45,2022-06-12,12
24,2022-06-23,23
50,2022-10-08,8
87,2024-04-22,22
99,2023-04-01,1
57,2022-02-21,21
100,2023-09-30,30
26,2023-04-05,5
22,2022-07-20,20
6,2024-01-06,6
37,2022-12-29,29
4,2022-12-30,30
96,2022-08-29,29
98,2024-05-03,3
62,2023-05-02,2
93,2023-07-29,29
83,2024-09-21,21
19,2024-01-30,30
31,2023-05-26,26
81,2023-06-06,6
59,2023-08-26,26
88,2024-05-08,8
96,2023-07-24,24
3,2023-05-29,29
99,2022-01-10,10
56,2024-12-06,6
54,2024-05-15,15
50,2022-12-09,9
68,2024-01-30,30
86,2022-05-04,4
53,2024-11-07,7
4,2024-01-27,27
12,2022-06-23,23
57,2022-12-28,28
20,2022-08-29,29
87,2024-04-17,17
54,2022-02-17,17
72,2023-07-07,7
67,2023-03-04,4
87,2024-01-06,6
53,2022-08-11,11
30,2022-03-11,11
28,2023-11-13,13
100,2023-02-02,2
50,2022-07-28,28
84,2022-08-09,9
51,2024-06-15,15
79,2023-08-31,31
39,2024-08-31,31
6,2022-10-05,5
40,2023-04-05,5
11,2022-10-09,9
1,2022-09-10,10
78,2023-09-02,2
78,2022-10-09,9
57,2024-07-08,8
8,2024-04-17,17
50,2022-12-27,27
86,2023-02-26,26
71,2023-01-23,23
40,2023-02-01,1
17,2023-03-10,10
38,2024-03-19,19
88,2024-04-17,17
15,2022-12-27,27
39,2023-10-27,27
6,2022-06-25,25
57,2024-06-12,12
92,2022-12-04,4
64,2023-01-27,27
54,2022-12-30,30
20,2022-09-10,10
16,2022-08-29,29
43,2023-10-21,21
37,2022-06-23,23
29,2024-06-15,15
22,2022-01-05,5
78,2022-06-30,30
10,2023-08-23,23
54,2023-08-11,11
27,2023-10-10,10
3,2024-04-22,22
43,2023-10-27,27
44,2024-07-10,10
65,2023-08-27,27
74,2024-01-22,22
53,2024-09-25,25
62,2022-06-12,12
97,2023-01-22,22
82,2023-01-10,10
28,2024-01-05,5
62,2022-09-28,28
23,2022-01-10,10
6,2022-02-24,24
90,2023-08-27,27
11,2024-11-18,18
1,2023-02-01,1
93,2024-07-14,14
17,2022-07-23,23
26,2023-10-04,4
5,2023-12-06,6
41,2023-03-10,10
64,2024-05-08,8
47,2024-05-02,2
52,2022-04-12,12
54,2023-01-10,10
16,2023-06-07,7
92,2024-07-18,18
52,2021-12-17,17
34,2023-09-02,2
86,2024-08-12,12
67,2024-09-12,12
96,2022-01-10,10
5,2024-07-14,14
40,2023-06-06,6
22,2024-09-12,12
28,2024-07-08,8
70,2023-05-02,2
75,2022-07-27,27
28,2024-01-20,20
38,2024-07-14,14
76,2024-01-05,5
93,2024-08-31,31
13,2022-07-23,23
58,2024-08-23,23
42,2023-02-26,26
92,2024-07-06,6
9,2024-07-14,14
23,2022-01-05,5
31,2022-05-04,4
34,2024-03-11,11
8,2024-09-09,9
20,2022-06-12,12
29,2024-03-19,19
99,2022-08-29,29
57,2022-02-24,24
28,2023-08-24,24
99,2022-11-02,2
77,2023-07-17,17
59,2024-11-07,7
41,2022-08-29,29
45,2022-12-04,4
14,2023-01-17,17
47,2023-07-29,29
41,2023-01-17,17
96,2022-12-30,30
98,2023-10-26,26
78,2022-02-17,17
9,2022-09-28,28
72,2022-06-30,30
78,2021-12-13,13
61,2022-04-19,19
60,2022-04-12,12
42,2024-08-31,31
22,2023-08-31,31
18,2022-05-04,4
33,2024-06-12,12
98,2022-12-30,30
30,2024-07-18,18
49,2024-07-15,15
68,2024-03-26,26
66,2024-01-27,27
47,2022-06-12,12
44,2023-05-02,2
90,2022-12-03,3
60,2022-02-15,15
34,2023-08-26,26
66,2023-03-09,9
99,2022-10-14,14
4,2023-09-02,2
85,2022-12-25,25
24,2023-11-25,25
80,2022-07-26,26
29,2022-05-04,4
83,2024-01-20,20
35,2022-07-19,19
93,2023-06-20,20
98,2024-09-12,12
56,2024-01-27,27
18,2024-12-06,6
99,2022-12-27,27
35,2022-06-23,23
37,2024-07-14,14
3,2023-06-07,7
11,2022-11-01,1
21,2024-05-28,28
39,2024-09-12,12
47,2023-04-25,25
83,2024-05-02,2
33,2024-08-31,31
29,2024-05-28,28
4,2022-06-23,23
95,2021-12-17,17
100,2022-04-19,19
1,2023-01-12,12
12,2022-12-03,3
29,2024-02-26,26
68,2024-05-15,15
91,2023-06-20,20
59,2022-12-29,29
44,2023-02-16,16
19,2022-06-25,25
59,2024-01-27,27
84,2022-03-11,11
87,2022-10-13,13
60,2024-03-20,20
43,2023-12-06,6
78,2022-07-19,19
86,2024-09-09,9
53,2024-04-12,12
41,2022-07-26,26
52,2022-08-16,16
79,2024-03-07,7
86,2023-02-16,16
90,2023-10-21,21
43,2022-08-16,16
91,2024-03-20,20
28,2022-09-10,10
13,2024-09-11,11
38,2022-09-06,6
40,2024-09-11,11
35,2023-08-11,11
97,2022-02-28,28
60,2023-03-10,10
60,2022-10-29,29
14,2022-08-09,9
34,2022-02-21,21
59,2022-10-05,5
41,2024-09-09,9
68,2024-03-25,25
8,2023-03-03,3
13,2024-03-07,7
47,2022-06-25,25
4,2024-06-12,12
36,2023-02-01,1
33,2022-10-09,9
5,2022-07-28,28
80,2023-03-16,16
70,2024-10-14,14
41,2023-10-05,5
23,2024-06-12,12
81,2023-01-10,10
62,2024-11-30,30
73,2023-01-31,31
21,2023-02-16,16
64,2023-05-01,1
72,2023-06-27,27
25,2023-03-16,16
66,2022-03-07,7
24,2023-09-02,2
19,2022-06-12,12
47,2022-06-25,25
69,2024-07-06,6
29,2022-02-28,28
86,2022-10-14,14
8,2022-07-27,27
97,2023-02-16,16
51,2022-01-05,5
79,2023-05-16,16
69,2024-01-04,4
82,2022-08-29,29
38,2022-12-30,30
80,2024-01-06,6
77,2024-03-20,20
55,2024-03-11,11
71,2023-04-25,25
44,2022-07-23,23
41,2023-09-09,9
65,2022-10-08,8
75,2023-08-26,26
17,2023-07-07,7
29,2024-01-06,6
70,2024-07-10,10
97,2022-03-24,24
37,2022-12-28,28
18,2023-10-05,5
11,2023-11-11,11
28,2022-02-25,25
55,2024-07-18,18
3,2023-10-04,4
96,2024-04-12,12
45,2023-10-10,10
55,2022-02-11,11
83,2022-02-17,17
97,2024-07-08,8
11,2022-02-17,17
67,2021-12-12,12
97,2024-07-18,18
62,2024-03-20,20
86,2023-09-30,30
75,2023-03-16,16
36,2024-04-17,17
88,2023-08-26,26
11,2022-02-24,24
97,2023-11-11,11
99,2022-06-24,24
60,2024-01-04,4
52,2024-10-14,14
49,2023-05-29,29
14,2024-10-14,14
57,2022-09-28,28
22,2024-01-20,20
91,2023-01-23,23
56,2023-07-29,29
36,2023-05-01,1
72,2023-09-02,2
100,2023-07-29,29
57,2022-12-04,4
26,2023-06-27,27
54,2024-01-06,6
72,2023-09-30,30
45,2023-08-26,26
39,2022-06-23,23
14,2022-02-17,17
76,2024-09-25,25
44,2023-08-27,27
99,2023-02-01,1
97,2024-05-02,2
76,2022-10-29,29
81,2024-04-17,17
74,2022-04-20,20
98,2024-09-04,4
56,2022-02-21,21
71,2024-03-19,19
85,2023-03-03,3
14,2022-08-18,18
69,2023-08-23,23
9,2022-02-25,25
48,2024-04-22,22
89,2024-05-08,8
74,2023-12-29,29
75,2024-01-06,6
46,2023-11-13,13
45,2024-03-19,19
60,2024-06-15,15
98,2024-10-29,29
66,2023-11-11,11
78,2023-03-04,4
13,2022-02-25,25
97,2022-08-19,19
21,2023-07-29,29
60,2023-04-14,14
62,2024-12-03,3
99,2024-04-12,12
10,2024-07-15,15
73,2024-09-11,11
4,2024-03-19,19
35,2023-02-16,16
31,2022-06-25,25
86,2023-07-29,29
68,2024-08-20,20
73,2022-12-25,25
88,2023-05-16,16
41,2022-01-10,10
22,2022-08-18,18
33,2024-09-11,11
59,2024-11-18,18
17,2024-07-18,18
100,2023-05-01,1
89,2023-03-09,9
43,2023-01-23,23
93,2023-04-25,25
9,2023-11-13,13
52,2022-05-04,4
84,2023-10-26,26
24,2023-08-23,23
34,2024-01-30,30
86,2022-02-25,25
91,2023-10-05,5
87,2024-12-03,3
78,2023-03-10,10
68,2022-12-29,29
100,2023-07-23,23
77,2023-08-31,31
16,2023-03-10,10
95,2024-04-12,12
63,2023-01-10,10
24,2023-09-30,30
15,2021-12-17,17
84,2022-02-25,25
32,2024-04-17,17
82,2022-02-15,15
91,2022-12-09,9
90,2022-06-30,30
60,2022-11-01,1
34,2024-11-23,23
21,2024-05-05,5
87,2024-03-11,11
54,2022-07-29,29
27,2023-04-21,21
13,2023-05-26,26
86,2022-06-30,30
11,2024-05-28,28
69,2022-12-27,27
29,2022-12-04,4
36,2023-07-29,29
54,2024-03-20,20
63,2024-05-28,28
66,2023-09-02,2
95,2023-07-29,29
28,2024-09-09,9
19,2024-01-30,30
25,2024-05-04,4
7,2023-03-09,9
7,2023-04-05,5
9,2023-06-04,4
91,2023-01-17,17
2,2024-03-11,11
72,2023-04-01,1
61,2023-06-07,7
21,2023-01-24,24
81,2024-07-15,15
79,2023-02-26,26
31,2021-12-13,13
58,2024-11-23,23
24,2022-03-11,11
53,2023-02-16,16
89,2022-01-05,5
67,2024-11-07,7
65,2023-04-21,21
3,2024-11-07,7
44,2024-07-10,10
65,2024-05-28,28
45,2023-10-10,10
2,2022-01-05,5
61,2023-05-02,2
5,2023-10-04,4
58,2024-04-12,12
25,2022-08-18,18
94,2023-08-24,24
36,2023-05-16,16
19,2023-04-01,1
50,2023-04-03,3
82,2023-10-05,5
31,2022-10-29,29
71,2023-03-09,9
52,2022-09-06,6
42,2023-06-04,4
12,2023-04-25,25
69,2023-08-23,23
28,2022-06-12,12
18,2023-06-27,27
97,2022-09-06,6
91,2022-08-29,29
55,2024-05-08,8
97,2024-03-30,30
71,2024-09-09,9
47,2023-06-04,4
80,2023-08-31,31
20,2022-08-09,9
45,2022-07-19,19
76,2023-02-16,16
47,2023-10-21,21
29,2022-04-20,20
86,2024-11-23,23
94,2023-06-06,6
22,2024-04-17,17
55,2023-12-29,29
